city,clustering_coefficient,hierarchy
汕尾市,0.0033337856602915395,普通地级市
江门市,0.0031776353132828457,普通地级市
池州市,0.0034742695648219877,普通地级市
沈阳市,0.003140340537596305,副省级城市
沧州市,0.0032143104696144248,普通地级市
河池市,0.0035155494156693416,普通地级市
河源市,0.0034396085137661926,普通地级市
泉州市,0.0031798046566551916,普通地级市
泰安市,0.0032582883525674572,普通地级市
泰州市,0.003219876300367287,普通地级市
泸州市,0.00345738748645295,普通地级市
洛阳市,0.003296160530232111,普通地级市
济南市,0.0031204643566198637,副省级城市
济宁市,0.003198318748221027,普通地级市
海东市,0.003711320346728921,普通地级市
海口市,0.0032102691408979612,省会城市
淄博市,0.003222494731471771,普通地级市
淮北市,0.0033913240060979466,普通地级市
淮南市,0.003448148608742905,普通地级市
淮安市,0.0032954198974233287,普通地级市
深圳市,0.0030926398856281744,副省级城市
清远市,0.003429869256882617,普通地级市
温州市,0.003159725456701305,普通地级市
渭南市,0.0032471383500123907,普通地级市
湖州市,0.0032884928113039746,普通地级市
湘潭市,0.003340100358738096,普通地级市
湛江市,0.003306556927098369,普通地级市
滁州市,0.0033984450990588036,普通地级市
滨州市,0.0032747607663286943,普通地级市
漯河市,0.003389947248153501,普通地级市
漳州市,0.0032180093530893485,普通地级市
潍坊市,0.00315593968906873,普通地级市
潮州市,0.0033856100348673636,普通地级市
濮阳市,0.003369284840146001,普通地级市
烟台市,0.0032411312607145745,普通地级市
焦作市,0.003245090019222689,普通地级市
牡丹江市,0.0033818196520955216,普通地级市
玉林市,0.0033014414988772394,普通地级市
玉溪市,0.0036600494392994187,普通地级市
珠海市,0.0032972241389716698,普通地级市
白城市,0.0035520903857542557,普通地级市
白山市,0.003537937288680145,普通地级市
白银市,0.0036766872562028876,普通地级市
百色市,0.0034884667246788993,普通地级市
益阳市,0.0033639022040287195,普通地级市
盐城市,0.0032377507583747057,普通地级市
盘锦市,0.0033920730717376052,普通地级市
眉山市,0.0032726099595717585,普通地级市
石嘴山市,0.003692150517492046,普通地级市
石家庄市,0.003132825733818053,省会城市
福州市,0.0031311501137156026,省会城市
秦皇岛市,0.0033061131092699614,普通地级市
绍兴市,0.003204911513489676,普通地级市
绥化市,0.0033873285472059474,普通地级市
绵阳市,0.0032360334657132693,普通地级市
聊城市,0.003246370930863255,普通地级市
肇庆市,0.003376060924737205,普通地级市
自贡市,0.0034162195841863697,普通地级市
舟山市,0.003481812905084563,普通地级市
芜湖市,0.003340735040980582,普通地级市
苏州市,0.0031181920964577408,普通地级市
茂名市,0.003407192462701017,普通地级市
荆州市,0.0033466490644752218,普通地级市
荆门市,0.003348248867558884,普通地级市
莆田市,0.0034102098504536506,普通地级市
菏泽市,0.0032120842088990023,普通地级市
萍乡市,0.0033526107841519884,普通地级市
营口市,0.0033763321957718914,普通地级市
葫芦岛市,0.0034821097956317082,普通地级市
蚌埠市,0.0035056854609886254,普通地级市
衡水市,0.003331542134594768,普通地级市
衡阳市,0.003303294287227056,普通地级市
衢州市,0.0034056382454335306,普通地级市
襄阳市,0.0032702298768000366,普通地级市
西宁市,0.0033366785644988097,省会城市
西安市,0.003174531777823481,副省级城市
许昌市,0.003309003270755367,普通地级市
贵港市,0.003471476426234601,普通地级市
贵阳市,0.0032283553106532345,省会城市
贺州市,0.003652203489119989,普通地级市
资阳市,0.0034606320230269444,普通地级市
赣州市,0.0032359701272403345,普通地级市
赤峰市,0.0033170845698135463,普通地级市
辽源市,0.0035177597270086916,普通地级市
辽阳市,0.003366874464372792,普通地级市
达州市,0.003468881420251257,普通地级市
运城市,0.003196934918428151,普通地级市
连云港市,0.003289592366451357,普通地级市
通化市,0.003430146382667704,普通地级市
通辽市,0.00330518210913413,普通地级市
遂宁市,0.0034942419414713257,普通地级市
遵义市,0.0033139581869632635,普通地级市
邢台市,0.003169067157223016,普通地级市
那曲市,0.004980681496712653,普通地级市
邯郸市,0.0032176095832352303,普通地级市
邵阳市,0.003390726255750801,普通地级市
郑州市,0.0031038828555031376,省会城市
郴州市,0.003443036350521537,普通地级市
鄂尔多斯市,0.0034459014917749982,普通地级市
鄂州市,0.0035582085213423723,普通地级市
酒泉市,0.0036099647260403756,普通地级市
重庆市,0.003173207689860013,直辖市
金华市,0.0031214588053044014,普通地级市
金昌市,0.003807897349718629,普通地级市
钦州市,0.003525047407145148,普通地级市
铁岭市,0.0033094863094071335,普通地级市
铜仁市,0.0035988016945209802,普通地级市
铜川市,0.0037273941975573205,普通地级市
铜陵市,0.0034989567682477568,普通地级市
银川市,0.003300297620944758,省会城市
锦州市,0.003366198883733896,普通地级市
镇江市,0.0032427378437473726,普通地级市
长春市,0.00314712329405662,副省级城市
长沙市,0.003117307121901911,省会城市
长治市,0.00331722940950964,普通地级市
阜新市,0.003388338896745093,普通地级市
阜阳市,0.003423684156462112,普通地级市
防城港市,0.003832624018691084,普通地级市
阳江市,0.0035056831304437434,普通地级市
阳泉市,0.003376322949784789,普通地级市
陇南市,0.00364504829191395,普通地级市
随州市,0.0034668906339446943,普通地级市
雅安市,0.003640604238462428,普通地级市
青岛市,0.0031603373882592304,副省级城市
鞍山市,0.0031936408969502885,普通地级市
韶关市,0.0034184910274321838,普通地级市
马鞍山市,0.0034161275820896947,普通地级市
驻马店市,0.0033903905855714794,普通地级市
鸡西市,0.0034968592851725303,普通地级市
鹤壁市,0.0033711168805722735,普通地级市
鹤岗市,0.0035289921986299566,普通地级市
鹰潭市,0.0034967598216072374,普通地级市
黄冈市,0.0031964892780167674,普通地级市
黄山市,0.0037393019098827503,普通地级市
黄石市,0.0034038387926446445,普通地级市
黑河市,0.003620156260993623,普通地级市
齐齐哈尔市,0.0033589678876825187,普通地级市
龙岩市,0.003379989976399754,普通地级市
